recommender,userId,precision@5,recall@5,hit_rate@5,ndcg@5,precision@10,recall@10,hit_rate@10,ndcg@10,run_id,run_timestamp,run_label,candidate_mode,negatives_per_user,max_users,users_evaluated,positive_threshold,k_values,include_neumf,include_hybrid,hybrid_weights,diversity_weight,avg_candidates_per_user
genre_personalized_popularity,95,,,,,0.8,0.32,1.0,0.8643145546088339,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,95,0.2,0.04,1.0,0.14606834984270645,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,95,,,,,0.1,0.04,1.0,0.09478836436955079,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,95,1.0,0.2,1.0,1.0,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,95,,,,,0.9,0.36,1.0,0.92663607790064,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,95,1.0,0.2,1.0,1.0,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,95,,,,,1.0,0.4,1.0,1.0,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,95,0.4,0.08,1.0,0.36005461457723403,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,95,,,,,0.4,0.16,1.0,0.37063551854141713,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,95,0.8,0.16,1.0,0.8539316501572937,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,95,,,,,0.8,0.32,1.0,0.8318477135310892,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,96,0.2,0.1111111111111111,1.0,0.14606834984270645,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,96,,,,,0.1,0.1111111111111111,1.0,0.1012286082123002,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,96,0.2,0.1111111111111111,1.0,0.14606834984270645,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,96,,,,,0.1,0.1111111111111111,1.0,0.1012286082123002,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,96,0.2,0.1111111111111111,1.0,0.14606834984270645,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,96,,,,,0.1,0.1111111111111111,1.0,0.1012286082123002,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,96,0.4,0.2222222222222222,1.0,0.38356636737133565,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,96,,,,,0.3,0.3333333333333333,1.0,0.34954491927658526,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,96,0.4,0.2222222222222222,1.0,0.4703652827859579,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,96,,,,,0.3,0.3333333333333333,1.0,0.40969849403265773,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,96,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,96,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,96,0.4,0.2222222222222222,1.0,0.5531464700081437,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,96,,,,,0.5,0.5555555555555556,1.0,0.6037833126594949,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,103,0.8,0.07547169811320754,1.0,0.8687949224876582,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,103,,,,,0.9,0.16981132075471697,1.0,0.9148568823583791,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,103,1.0,0.09433962264150944,1.0,1.0,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,103,,,,,0.9,0.16981132075471697,1.0,0.9305687780632229,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,103,0.6,0.05660377358490566,1.0,0.5296347172140421,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,103,,,,,0.6,0.11320754716981132,1.0,0.5430029249822635,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,103,0.8,0.07547169811320754,1.0,0.8687949224876582,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,103,,,,,0.8,0.1509433962264151,1.0,0.8364586133797037,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,103,1.0,0.09433962264150944,1.0,1.0,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,103,,,,,0.9,0.16981132075471697,1.0,0.9363792118010483,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,103,0.4,0.03773584905660377,1.0,0.4703652827859579,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,103,,,,,0.4,0.07547169811320754,1.0,0.45699707501773656,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,103,1.0,0.09433962264150944,1.0,1.0,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,103,,,,,0.7,0.1320754716981132,1.0,0.7967610662472993,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,108,0.4,0.18181818181818182,1.0,0.4703652827859579,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,108,,,,,0.3,0.2727272727272727,1.0,0.3836331529183765,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,108,0.6,0.2727272727272727,1.0,0.6843515475204855,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,108,,,,,0.5,0.45454545454545453,1.0,0.5797827732044221,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,108,0.2,0.09090909090909091,1.0,0.3391602052736161,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,108,,,,,0.1,0.09090909090909091,1.0,0.2200917662980802,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,108,0.2,0.09090909090909091,1.0,0.21398626473452756,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,108,,,,,0.1,0.09090909090909091,1.0,0.13886244387355456,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,108,0.4,0.18181818181818182,1.0,0.27727342735504823,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,108,,,,,0.2,0.18181818181818182,1.0,0.17993148201117182,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,108,0.2,0.09090909090909091,1.0,0.13120507751234178,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,108,,,,,0.2,0.18181818181818182,1.0,0.15457433957839828,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,108,0.6,0.2727272727272727,1.0,0.639945385422766,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,108,,,,,0.4,0.36363636363636365,1.0,0.48864468918810133,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,109,0.4,0.4,1.0,0.48522855511632257,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,109,,,,,0.3,0.6,1.0,0.5873259502392343,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,109,0.4,0.4,1.0,0.5531464700081437,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,109,,,,,0.3,0.6,1.0,0.6739577727076379,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,109,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,109,,,,,0.0,0.0,0.0,0.0,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,109,0.6,0.6,1.0,0.7227265726449519,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,109,,,,,0.3,0.6,1.0,0.7227265726449519,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,109,0.6,0.6,1.0,0.7227265726449519,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,109,,,,,0.3,0.6,1.0,0.7227265726449519,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,109,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,109,,,,,0.1,0.2,1.0,0.09803928583135704,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,109,0.6,0.6,1.0,0.639945385422766,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,109,,,,,0.3,0.6,1.0,0.639945385422766,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,121,0.2,0.2,1.0,0.14606834984270645,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,121,,,,,0.2,0.4,1.0,0.2591217516005785,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,121,0.2,0.2,1.0,0.14606834984270645,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,121,,,,,0.1,0.2,1.0,0.14606834984270645,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,121,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
random,121,,,,,0.1,0.2,1.0,0.11305340175787204,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,121,0.2,0.2,1.0,0.16958010263680806,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
item_item_knn,121,,,,,0.4,0.8,1.0,0.49052808629057093,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,121,0.4,0.4,1.0,0.34519134224686937,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
hybrid_ranker,121,,,,,0.2,0.4,1.0,0.34519134224686937,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,121,0.0,0.0,0.0,0.0,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_rating_model,121,,,,,0.1,0.2,1.0,0.10699313236726378,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,121,0.2,0.2,1.0,0.3391602052736161,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
neumf_ranking_model,121,,,,,0.3,0.6,1.0,0.5482507327637915,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,132,0.6,0.17647058823529413,1.0,0.6992148198508501,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
popularity_bayes,132,,,,,0.5,0.29411764705882354,1.0,0.605504765619221,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,132,0.6,0.17647058823529413,1.0,0.6548086577531307,,,,,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
genre_personalized_popularity,132,,,,,0.6,0.35294117647058826,1.0,0.6403089930936582,topk_ranking_neumf_phase4_corrected_sampled_100_negatives_20260604_193048,2026-06-04 19:30:48,ranking_neumf_phase4_corrected,sampled_100_negatives,100,100,100,4.0,5|10,True,True,item_knn:0.50|popularity:0.25|genre:0.25,0.0,115.16
